ProducerID,MessageID,Duration
3,b611dedd-c85b-480f-9ebb-cb7d3dc60aba,0.02530670166015625
3,9e050b56-f48e-4c7f-a1b1-ca2015d074e1,0.019072294235229492
3,fe008c04-cc89-417e-8ec2-df9d365d1a57,0.01247859001159668
3,47e2c2b1-712e-4628-899d-02e4dfd74719,0.009904623031616211
3,f3719996-c7ac-47aa-b9d1-248be0c56917,0.01213979721069336
3,82a62d14-e0df-4cf7-b187-81d72a6337a9,0.013700723648071289
3,1ac00738-3ae0-4b4d-aa25-7d99ba26f908,0.012524604797363281
3,f4a0d861-c8e0-4e60-a9e1-98ce4f97c531,0.008913993835449219
3,27e9f5ec-1594-4b55-86da-309e873ed332,0.012966632843017578
3,973c9ffa-9169-40a5-8ad4-fba2b2e66446,0.011666536331176758
3,e17cae58-aa4c-4bc8-aa4f-ef20e853707f,0.013082504272460938
3,9fc20ce6-cdc5-4b70-b87e-3919669a586e,0.018461942672729492
3,3cc96c83-ebcc-4e59-b07a-1934cff613ff,0.016449689865112305
3,e7d62fc3-137b-44c2-9295-a36b93f4d3c9,0.008354902267456055
3,1b864d6c-9c13-488d-aca2-f6d9db9a0b44,0.017476320266723633
3,bfd927ef-d928-44df-8cf5-eb01709bf1b7,0.017103910446166992
3,830f9103-7de8-4a24-abfa-dcc800df568b,0.010761499404907227
3,410b8de5-b1b6-4223-b145-6334ea33d576,0.012908697128295898
3,a760aa82-6990-4ddc-8de8-7e60b6c2d3e6,0.008533716201782227
3,14f628d7-4f0c-423a-ae95-c5270ac4418a,0.016587018966674805
3,43fc5627-ef63-4df1-9100-f1e5f3eb175e,0.011722803115844727
3,a854004b-5dfc-4282-8059-b7de086fd654,0.012810945510864258
3,c4b194bf-fdae-45eb-b609-1a6d0c38ce6e,0.013289213180541992
3,2b6166de-cb10-45d0-8d93-eef0768273f8,0.01143336296081543
3,0ae54625-b310-4fad-b463-46273e38fd6c,0.020086288452148438
3,ce419c3a-4faf-44e1-a2c3-50b33eb44818,0.007968425750732422
3,28f2a985-1a80-4a36-b984-9673b6907300,0.008385181427001953
3,e3f80324-4c16-453e-a541-de0f51dc1d33,0.013599872589111328
3,52e2c9d3-49fc-4465-af54-2a807217873a,0.012562751770019531
3,26c29f7a-21e6-451f-9a71-cfb608def19d,0.023695945739746094
3,3b5eed0a-9aab-4520-98c3-19fbe48010f1,0.015944719314575195
3,0bf12fc9-d7c6-465a-9be7-441beb4e82dc,0.015613317489624023
3,6bb10f45-95d0-4fb8-be95-48316bf520d7,0.009179830551147461
3,d60a36cc-e59c-4198-a656-9e72700c6b93,0.012158393859863281
3,66e49a3c-92f3-475a-899e-55b131f46934,0.01287841796875
3,7115a946-c719-4509-8065-71b66c25f041,0.01502537727355957
3,0333d8c5-4d66-44ef-b146-5c858295e344,0.013229846954345703
3,10d16960-9dac-490f-8bea-466f0c993b75,0.005773067474365234
3,4e3f47a0-47f1-4182-8d0b-3194f1ee6b09,0.013190269470214844
3,208dcd46-a074-4a73-8794-7e909afcc4ec,0.011973381042480469
3,61c178a1-0329-47d7-a370-9b7a1969dba5,0.008452892303466797
3,15438af7-f882-427d-a86f-0bd469f226cf,0.012740373611450195
3,40bf7b05-b7f4-4f05-8f6f-cd0fd7cae27b,0.010938167572021484
3,6f2f7067-407c-4857-9026-1ab38e2b4592,0.011552572250366211
3,e39b7916-e2fe-4698-9340-e91e6721fe7b,0.008569002151489258
3,6c111882-ac84-4737-b900-d52c2f0062af,0.011225461959838867
3,6e2c56c7-6a1a-462a-ac10-92b88f1d8518,0.007961750030517578
3,5956f81a-2336-416e-ab4d-a2c7da1666c6,0.012215375900268555
3,f9fbf060-1936-4941-aa06-9f9303ac71f2,0.007868528366088867
3,6c8f31bf-9459-4140-9c69-351d09cd1bba,0.011864185333251953
3,d62bc5f6-db51-40be-ade2-dba813656839,0.009721517562866211
3,eae239ed-d561-4ee3-86a8-1797a388eeb0,0.011617422103881836
3,0d779129-7678-4020-86f1-dca7e0fa5d1c,0.01326608657836914
3,15472c04-13f9-4644-ac07-d488f1a43e4f,0.012036800384521484
3,b7e248c1-4196-45eb-8d0e-c72961f84f4c,0.01958775520324707
3,fc7bb4eb-9679-4b15-b08b-2aa4e94c8533,0.013845443725585938
3,e64a0a04-ba13-429c-a525-9401b00f8683,0.013405084609985352
3,b851c783-3f02-4625-b10b-3e8301599620,0.01236104965209961
3,48593275-1040-4296-abc0-6217bf96e519,0.012483835220336914
3,a6e6b6d2-036a-4eff-927c-90d37c891184,0.012824296951293945
3,a56fc2c1-3887-4750-b4f3-f6ae661dfb4e,0.013515949249267578
3,14edbe1b-3293-4aea-bac6-3d5a87420558,0.013134479522705078
3,7724f45f-fda7-4b3f-a88f-0f9efa9aa110,0.01281285285949707
3,ca865910-d501-4ef0-ba0a-24c15feccb3f,0.012798070907592773
3,a44a942d-8c1a-4894-ab44-c44c3db5646e,0.008484840393066406
3,740c6195-9122-4083-991e-dbf6014768b3,0.013206720352172852
3,468c5787-5846-427f-a2c1-e03f74940ce2,0.013397455215454102
3,b2f9170f-c579-48d2-b859-915337f1fe06,0.014199256896972656
3,066323c6-8c35-44e8-8b99-50dd2f633a30,0.015460014343261719
3,6706863e-4236-4366-98a2-14b444b579d8,0.012372732162475586
3,bfa8ff85-cd0d-4c9f-85f3-39a6018bf7bd,0.008678436279296875
3,84ae20f3-6ecb-4187-a094-ebf4a230cab5,0.013204813003540039
3,c34cfdff-df61-47ca-b45e-b9b2466f2536,0.013177156448364258
3,3de38cb8-2815-46bf-aba1-1491d9e6c3a9,0.012516021728515625
3,acb4cc75-a8e3-42ed-b2dc-f0a3bb5c14af,0.017334699630737305
3,3c002574-f353-4da2-8176-933261ca360b,0.010717391967773438
3,338ad168-9475-4ed8-814c-0594c3a9924a,0.013446569442749023
3,35dce514-a785-4b6f-b359-f2483b9c8366,0.008222341537475586
3,029848d5-83d4-4e87-8968-351f0603a9ec,0.01635456085205078
3,1678d919-1575-494b-898f-fb34b9db19c8,0.009362459182739258
3,ad7957af-3f4c-4e29-adb1-3f8bd818e6db,0.009823799133300781
3,59525547-5ba2-4219-82f0-2a478d656abb,0.01617431640625
3,8f08abac-683b-4972-9994-e810da78f329,0.010387420654296875
3,0f9e7806-aa89-4e3c-af69-e3cfb6be3cee,0.011394977569580078
3,c2e1764a-90bf-4f40-8ef7-804b1ac47eea,0.012583732604980469
3,ae2abd92-8f63-4fce-af4c-857fdfde5e14,0.01607489585876465
3,b4bb73fc-5af2-47c8-9dd1-97d6e3155f81,0.01356649398803711
3,1edd8ef1-9de7-4ed5-90fd-6b09dc3f81ad,0.013608217239379883
3,0c65d622-f161-4bf8-b9c5-9a407a0c1d5a,0.012748479843139648
3,eda2bf80-fd9e-4962-b948-8372ed48a406,0.010438919067382812
3,ff81cd73-ee19-46bc-857e-f32ea862832e,0.01620626449584961
3,348cd220-c3f9-42e9-aa7a-096fbc5aca00,0.01249551773071289
3,d6b9403d-7b6c-4483-8343-5915b4a13411,0.009849786758422852
3,5134bf3f-dd3c-4c2e-8c65-390270e42152,0.013115882873535156
3,8acf5825-901d-420b-a59a-892e87f38da0,0.010147571563720703
3,138b3709-f073-416f-b515-2fd7eb1864af,0.013217687606811523
3,db4780c8-1093-41ff-8d8d-03b5233755f3,0.012468576431274414
3,a66b9725-32b5-41cd-9d2b-5d24cc4f8bb8,0.013545989990234375
3,a71ab2ea-7b49-48c3-87ca-5fac086dc204,0.009928703308105469
